id,pk,slug,name,nickname,date_of_birth,height_centimeters,reach_inches,leg_reach_inches,fighting_style,stance,nationality
RmlnaHRlck5vZGU6MzUzOQ==,3539,zach-juusola-3539,Zach Juusola,The Juice,1987-08-23,188.0,74.5,,,,United States
RmlnaHRlck5vZGU6MzY0MDY=,36406,ronny-hauser-36406,Ronny Hauser,,1993-10-24,168.0,,,,,United States
RmlnaHRlck5vZGU6MzY1MA==,3650,bob-brents-3650,Bob Brents,Zombie,1982-04-14,176.0,,,,,United States
RmlnaHRlck5vZGU6MzY1Mg==,3652,bojan-kosednar-3652,Bojan Kosednar,Zelva,1983-07-21,173.0,,,,,Slovenia
RmlnaHRlck5vZGU6MzY1NDE=,36541,hannah-guy-36541,Hannah Guy,The Hurricane,1995-05-04,163.0,63.0,,,,United States
RmlnaHRlck5vZGU6MzY1NDc=,36547,greg-bono-36547,Greg Bono,Rockhard,,168.0,,,,,
RmlnaHRlck5vZGU6MzY1NDg=,36548,john-chalbeck-36548,John Chalbeck,Florida Keys Kid,1982-07-08,,,,,,"Marathon, Florida"
RmlnaHRlck5vZGU6MzY2MTQ=,36614,van-vo-36614,Van Vo,Tactic,1984-01-09,175.0,,,,,"
Beavercreek, Ohio
"
RmlnaHRlck5vZGU6MzY2NQ==,3665,brian-hyslop-3665,Brian Hyslop,,,168.0,,,,,Scotland
RmlnaHRlck5vZGU6MzY2OQ==,3669,bryan-creighton-3669,Bryan Creighton,The Big Bad Wolf,1986-04-26,165.0,,,,,England
RmlnaHRlck5vZGU6MzY4MjQ=,36824,david-mora-36824,David Mora,,1995-03-19,184.0,,,,,Madrid
RmlnaHRlck5vZGU6MzY4NTY=,36856,tomas-bolo-36856,Tomas Bolo,Bolo,,177.8,,,,,Slovakia
RmlnaHRlck5vZGU6MzY4OA==,3688,chris-fishgold-3688,Chris Fishgold,,1992-06-06,172.7,68.0,,Striker / Grappler,Orthodox,England
RmlnaHRlck5vZGU6MzY4ODg=,36888,tomas-lejsek-36888,Tomáš Lejsek,,,184.0,,,,,"
Liberec, Czech Republic
"
RmlnaHRlck5vZGU6MzY5MDc=,36907,richard-brooks-36907,Richard Brooks,,1984-12-26,178.0,,,,,United States
RmlnaHRlck5vZGU6MzY5MTY=,36916,jerome-macalino-36916,Jerome Macalino,The Phenom,1995-05-10,183.0,,,,,United States
RmlnaHRlck5vZGU6MzY5Mjk=,36929,justin-clarke-36929,Justin Clarke,,1991-01-11,,,,,,United States
RmlnaHRlck5vZGU6MzY5NDU=,36945,itso-babulaidze-36945,Itso Babulaidze,,,183.0,73.0,,,,United States
RmlnaHRlck5vZGU6MzY5NDk=,36949,nathan-mitchell-36949,Nathan Mitchell,Flawless,,188.0,77.2,,,,United States
RmlnaHRlck5vZGU6MzY5OTQ=,36994,david-simpson-36994,David Simpson,,1989-11-12,178.0,,,,,United States
RmlnaHRlck5vZGU6MzYw,360,chris-lytle-360,Chris Lytle,Lights out,1974-08-18,180.0,68.0,,,Orthodox,United States
RmlnaHRlck5vZGU6MzYwNjU=,36065,samuel-samples-36065,Samuel Samples,Ace,1990-03-29,173.0,,,,,"Athens, Georgia"
RmlnaHRlck5vZGU6MzYxMTU=,36115,justin-street-36115,Justin Street,The Nightmare,1992-11-18,173.0,,,,,United States
RmlnaHRlck5vZGU6MzYxOA==,3618,artem-lobov-3618,Artem Lobov,The Prospect Killer,1986-08-11,175.3,65.0,38.0,Striker,Orthodox,"Nizhny Novgorod, Russia"
RmlnaHRlck5vZGU6MzYzMDk=,36309,brandon-lambert-36309,Brandon Lambert,Malo,,,,,,,
RmlnaHRlck5vZGU6Mzc1MDE=,37501,jeremy-smith-37501,Jeremy Smith,Pitbull,,178.0,,,,,South Africa
RmlnaHRlck5vZGU6MzcwNA==,3704,conor-cooke-3704,Conor Cooke,Da Crook,,188.0,,,,,Northern Ireland
RmlnaHRlck5vZGU6MzcxOA==,3718,dan-edwards-3718,Dan Edwards,,1987-08-04,188.0,,,,,United Kingdom
RmlnaHRlck5vZGU6MzcyNw==,3727,danny-mitchell-3727,Danny Mitchell,The Cheesecake Assassin,1986-08-08,188.0,74.5,,Striker / BJJ Grappler,Orthodox,England
RmlnaHRlck5vZGU6Mzg1Ng==,3856,ivica-truscek-3856,Ivica Truscek,Terror,1987-12-15,171.0,66.9,,,,Croatia
RmlnaHRlck5vZGU6Mzg1NzI=,38572,logan-speyrer-38572,Logan Speyrer,Mat Monkey,1997-07-12,175.0,66.0,,,,"Louisiana, United States"
RmlnaHRlck5vZGU6Mzg1OTg=,38598,ryan-jones-38598,Ryan Jones,,,180.0,,,,,"
United States
"
RmlnaHRlck5vZGU6Mzg1OTk=,38599,spencer-ruggeri-38599,Spencer Ruggeri,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6Mzg2MDA=,38600,david-diaz-38600,David Diaz,El Perro Necio,1989-06-15,166.0,,,,,"
South central Los Angeles
"
RmlnaHRlck5vZGU6Mzg2MDE=,38601,zion-tomlinson-sr-38601,"Zion Tomlinson, Sr.",Z-Man,1999-09-23,185.0,77.2,,,,United States
RmlnaHRlck5vZGU6Mzg2MTM=,38613,tony-murphy-38613,Tony Murphy,TMURF,1991-10-07,183.0,,,,,"Largo, Florida, United States"
RmlnaHRlck5vZGU6Mzg2MTY=,38616,ashton-caniglia-38616,Ashton Caniglia,No Chance,1992-02-27,165.0,,,,,"
United States
"
RmlnaHRlck5vZGU6MzgwNDI=,38042,kristof-kirsch-38042,Kristof Kirsch,,,,,,,,"
Germany
"
RmlnaHRlck5vZGU6MzgwODE=,38081,adam-de-freitas-38081,Adam De Freitas,Clooney,1988-02-05,185.0,,,,,Canada
RmlnaHRlck5vZGU6MzgyMjk=,38229,sedric-johnson-38229,Sedric Johnson,,1984-09-04,185.0,,,,,United States
RmlnaHRlck5vZGU6Mzk0NDU=,39445,mick-terrill-39445,Mick Terrill,,,191.0,,,,,N/A
RmlnaHRlck5vZGU6Mzk0NDY=,39446,zachary-calmus-39446,Zachary Calmus,Shark Attack,,183.0,72.0,,,,"
Marblehead, Massachusetts, United States
"
RmlnaHRlck5vZGU6Mzk0NDc=,39447,ehsanullah-kakar-39447,Ehsanullah Kakar,,,183.0,,,,,Afghanistan
RmlnaHRlck5vZGU6Mzk0NDg=,39448,louie-lopez-39448,Louie Lopez,El Loco,,178.0,70.0,,,,"
United States
"
RmlnaHRlck5vZGU6Mzk0NDk=,39449,dimitri-angelini-39449,Dimitri Angelini,The modern gladiator,,178.0,68.9,,,,"
Verona
"
RmlnaHRlck5vZGU6Mzk3MQ==,3971,leigh-cohoon-3971,Leigh Cohoon,The Boom,,185.4,,,,,England
RmlnaHRlck5vZGU6Mzk3Mzk=,39739,andy-locker-39739,Andy Locker,The Bluegrass Kid,1982-10-06,170.0,66.1,,,,"
United States
"
RmlnaHRlck5vZGU6Mzk3NTE=,39751,tyler-goodjohn-39751,Tyler Goodjohn,Tornado,1991-05-17,175.0,,,,,"
N/A
"
RmlnaHRlck5vZGU6Mzk4MQ==,3981,liam-cullen-3981,Liam Cullen,,,,,,,,England
RmlnaHRlck5vZGU6Mzk4Njg=,39868,mike-seymour-39868,Mike Seymour,,1978-01-27,173.0,,,,,United States
RmlnaHRlck5vZGU6MzkwMQ==,3901,jim-alers-3901,Jim Alers,The Beast,1986-10-14,175.3,73.0,,,,United States
RmlnaHRlck5vZGU6MzkwNw==,3907,john-redmond-3907,John Redmond,The Baby-Faced Assassin,,191.0,76.0,,,,Ireland
RmlnaHRlck5vZGU6MzkxNQ==,3915,john-phillips-3915,John Phillips,The White Mike Tyson,1985-06-09,181.0,75.0,42.0,Striker,Southpaw,Wales
RmlnaHRlck5vZGU6MzkyNTM=,39253,felipe-maia-39253,Felipe Maia,Praguinha,,175.0,,,,,Brazil
RmlnaHRlck5vZGU6NDA0NDY=,40446,enzo-tobbia-40446,Enzo Tobbia,O Brigante,1990-12-13,175.3,,,,,Italy
RmlnaHRlck5vZGU6NDA1MDU=,40505,gabriel-mota-40505,Gabriel Mota,Hands of Stone,,175.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDA1MQ==,4051,michael-holmes-4051,Michael Holmes,Rocky,,,,,,,"
England
"
RmlnaHRlck5vZGU6NDA2NzE=,40671,jonathan-michael-porter-40671,Jonathan Michael Porter,Blueface,1997-01-20,,,,,,"
Los Angeles, California
"
RmlnaHRlck5vZGU6NDA2NzI=,40672,austin-sprinz-40672,Austin Sprinz,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDA2NzM=,40673,evil-hero-40673,Evil Hero,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDA2NzQ=,40674,dakota-olave-40674,Dakota Olave,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDA2NzU=,40675,dk-moneyy-40675,DK Moneyy,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDA2NzY=,40676,nick-ireland-40676,Nick Ireland,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDA2OA==,4068,mohamed-ali-4068,Mohamed Ali,Felx,1984-01-01,180.3,,,,,Egypt
RmlnaHRlck5vZGU6NDA4ODY=,40886,kody-allen-murray-40886,Kody Allen Murray,The Black Rose,,,,,,,United States
RmlnaHRlck5vZGU6NDAyNjk=,40269,kaloyan-kolev-40269,Kaloyan Kolev,,,187.0,73.0,,,,"
Sliven, Bulgaria
"
RmlnaHRlck5vZGU6NDE0Mjk=,41429,noah-cutter-41429,Noah Cutter,,1989-07-25,185.0,73.0,,,,"
United States
"
RmlnaHRlck5vZGU6NDE1MjU=,41525,frankie-shugart-41525,Frankie Shugart,FourFingers,1989-10-01,191.0,,,,,"
Oxford, Mississippi
"
RmlnaHRlck5vZGU6NDE1NTE=,41551,derrick-findley-41551,Derrick Findley,Superman,1984-05-05,168.0,74.0,,,,"
Chicago, Illinois
"
RmlnaHRlck5vZGU6NDE3ODY=,41786,ravon-baxter-41786,Ravon Baxter,Big Shot,1996-03-01,185.0,,,,,"
Nashville, Tennessee
"
RmlnaHRlck5vZGU6NDE4Njg=,41868,jade-masson-wong-41868,Jade Masson-Wong,Evil Smile,1992-10-05,163.0,63.0,,,,Canada
RmlnaHRlck5vZGU6NDE5Mjg=,41928,brandon-honsvick-41928,Brandon Honsvick,Warrior,1986-02-06,178.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDEyNjM=,41263,tony-soto-41263,Tony Soto,Loco,1987-09-25,175.0,69.5,,,,"
N/A
"
RmlnaHRlck5vZGU6NDEyNjQ=,41264,joshua-sikes-41264,Joshua Sikes,,1990-10-26,183.0,73.6,,,,"
United States
"
RmlnaHRlck5vZGU6NDEyNjU=,41265,damon-bell-41265,Damon Bell,The DEMON,1991-08-30,175.0,69.0,,,,"
United States
"
RmlnaHRlck5vZGU6NDEyNjY=,41266,kyle-mcelroy-41266,Kyle McElroy,The Irishman,,191.0,78.0,,,,"
N/A
"
RmlnaHRlck5vZGU6NDEyNjc=,41267,jordan-nash-41267,Jordan Nash,,1997-01-14,183.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDEyNjg=,41268,brandon-allen-41268,Brandon Allen,,1989-12-24,,,,,,"
United States
"
RmlnaHRlck5vZGU6NDEyODU=,41285,brad-kelly-41285,Brad Kelly,Machine Gun,1982-02-22,175.3,,,,,"
United States
"
RmlnaHRlck5vZGU6NDEzNDk=,41349,daniel-cooper-41349,Daniel Cooper,,,182.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDEzODQ=,41384,kaine-tomlinson-sr-41384,"Kaine Tomlinson, Sr.",The Beast,1974-09-19,180.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDEzODU=,41385,julio-garcia-41385,Julio Garcia,,1990-03-26,,,,,,"
San Jose De Gracia, Puebla, Mexico
"
RmlnaHRlck5vZGU6NDI2MTI=,42612,chevvy-bridges-42612,Chevvy Bridges,Wild Man,1992-05-29,173.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDI2MTc=,42617,andru-davis-henry-42617,Andru Davis-Henry,,,165.0,,,,,United States
RmlnaHRlck5vZGU6NDI4MDY=,42806,howard-davis-42806,Howard Davis,HD,,188.0,77.0,,,,"
Fort Lauderdale, Florida, United States
"
RmlnaHRlck5vZGU6NDI4MDc=,42807,tyler-randall-42807,Tyler Randall,,1994-12-09,,,,,,"
United States
"
RmlnaHRlck5vZGU6NDI4MDg=,42808,anthony-prater-42808,Anthony Prater,Apex Predator,,178.0,,,,,"Nevada, USA"
RmlnaHRlck5vZGU6NDI4Mjg=,42828,joshuah-alvarez-42828,Joshuah Alvarez,Famez,,,,,,,N/A
RmlnaHRlck5vZGU6NDI4Mjk=,42829,arthur-walcott-ceesay-42829,Arthur Walcott-Ceesay,,1989-09-10,175.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDI4MzA=,42830,montaser-aboughaly-42830,Montaser Aboughaly,The Boy King,,175.0,,,,,"Miami, Florida, USA"
RmlnaHRlck5vZGU6NDI4MzE=,42831,cage-noah-42831,Cage Noah,2 Smooth,1990-05-01,183.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDI4MzI=,42832,peter-peraza-42832,Peter Peraza,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDI4Mzg=,42838,gabe-saccheti-42838,Gabe Saccheti,,,168.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDI4Mzk=,42839,devin-gibson-42839,Devin Gibson,Dreamy,,168.0,65.0,,,,"
Canada
"
RmlnaHRlck5vZGU6NDI4NDA=,42840,art-driscoll-42840,Art Driscoll,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDI5NDY=,42946,dillion-winemiller-42946,Dillion Winemiller,The Dog,1992-12-11,180.3,,,,,United States
RmlnaHRlck5vZGU6NDI5OTU=,42995,manuel-moreira-42995,Manuel Moreira,,,183.0,,,,,
RmlnaHRlck5vZGU6NDI5OTY=,42996,darwin-bonilla-42996,Darwin Bonilla,,,165.0,,,,,
RmlnaHRlck5vZGU6NDIxMjU=,42125,jair-junior-42125,Jair Junior,JJ,1991-06-01,178.0,73.2,,,,"
Brazil
"
RmlnaHRlck5vZGU6NDIxNjI=,42162,ryan-shough-42162,Ryan Shough,Superman,1993-02-16,191.0,74.5,,,,"
United States
"
RmlnaHRlck5vZGU6NDIyMTE=,42211,jake-young-42211,Jake Young,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDIyMTI=,42212,jack-grady-42212,Jack Grady,,1986-11-22,175.0,68.9,,,,"
Buffalo, New York, United States
"
RmlnaHRlck5vZGU6NDIyMTM=,42213,matt-phillips-42213,Matt Phillips,Babyface,1997-09-27,,,,,,"
United States
"
RmlnaHRlck5vZGU6NDIyMTQ=,42214,derek-greene-42214,Derek Greene,,1995-09-29,168.0,66.1,,,,"
Buffalo, New York, United States
"
RmlnaHRlck5vZGU6NDIyMTY=,42216,kasim-ruffin-42216,Ka'Sim Ruffin,Caution,1994-01-12,175.0,,,,,United States
RmlnaHRlck5vZGU6NDIyMTc=,42217,marciano-hernandez-42217,Marciano Hernandez,,1999-09-01,168.0,69.7,,,,"
N/A
"
RmlnaHRlck5vZGU6NDIyMTk=,42219,nick-villar-42219,Nick Villar,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDIyMjQ=,42224,mark-irwin-42224,Mark Irwin,The Shark,,173.0,66.1,,,,"
United States
"
RmlnaHRlck5vZGU6NDIyMjY=,42226,joshua-richey-42226,Joshua Richey,,,183.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDIyMjc=,42227,calista-silgado-42227,Calista Silgado,Cali,1988-04-13,163.0,61.5,,,,"
Santiago de Tolu, Columbia
"
RmlnaHRlck5vZGU6NDIyMjg=,42228,brett-fields-42228,Brett Fields,,,183.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDIyMjk=,42229,luis-villasenor-42229,Luis Villasenor,El Jefe,1980-05-31,173.0,71.0,,,,"
N/A
"
RmlnaHRlck5vZGU6NDIyMzA=,42230,kai-stewart-42230,Kai Stewart,Hefty Bag,,173.0,69.5,,,,"
United States
"
RmlnaHRlck5vZGU6NDIyMzE=,42231,darrick-gates-42231,Darrick Gates,The Buck,,175.0,71.5,,,,"
United States
"
RmlnaHRlck5vZGU6NDIyMzI=,42232,josh-wright-42232,Josh Wright,Tha Prodigy,1992-04-27,170.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDIyMzM=,42233,bryant-acheson-42233,Bryant Acheson,Defiant,,188.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDIyMzQ=,42234,josh-watson-42234,Josh Watson,Stay Down,1982-10-29,183.0,,,,,"
Portland, Maine
"
RmlnaHRlck5vZGU6NDIyMzU=,42235,crystal-pittman-42235,Crystal Pittman,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDIyMzY=,42236,james-dennis-42236,James Dennis,Knucklehead,,,,,,,"
United States
"
RmlnaHRlck5vZGU6NDIyMzc=,42237,sawyer-depee-42237,Sawyer Depee,Diesel,1993-12-15,183.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDIyMzg=,42238,dallas-davison-42238,Dallas Davison,,,183.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDIzNDA=,42340,taylor-bull-42340,Taylor Bull,The Ragin',1986-09-02,180.0,,,,,"
Hobbema, Alberta, Canada
"
RmlnaHRlck5vZGU6NDM1Mjc=,43527,martyna-krol-43527,Martyna Krol,,,,,,,,"
Poland
"
RmlnaHRlck5vZGU6NDM1MzM=,43533,albert-inclan-43533,Albert Inclan,,,165.0,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDM1MzU=,43535,audra-cummings-43535,Audra Cummings,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDM1NDU=,43545,marian-dimitrov-43545,Marian Dimitrov,,,180.0,,,,,"
Bulgaria
"
RmlnaHRlck5vZGU6NDM3ODk=,43789,maika-samson-43789,Maika Samson,,,173.0,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDM4NDU=,43845,ahmed-el-tayeb-43845,Ahmed El Tayeb,Koko Hammer,,173.0,,,,,"
Egypt
"
RmlnaHRlck5vZGU6NDM4NTM=,43853,robbie-kennedy-43853,Robbie Kennedy,TNT,,,,,,,"
England
"
RmlnaHRlck5vZGU6NDM5MjA=,43920,stephen-townsel-43920,Stephen Townsel,Tomahawk,1980-03-23,,,,,,"
United States
"
RmlnaHRlck5vZGU6NDM5MjE=,43921,christine-vicens-43921,Christine Vicens,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDM5MjI=,43922,edgard-plazaola-43922,Edgard Plazaola,The Dreamkiller,1988-03-01,170.0,,,,,"
Nicaragua
"
RmlnaHRlck5vZGU6NDM5MjQ=,43924,mario-vargas-43924,Mario Vargas,El Terrible,,,,,,,Ecuador
RmlnaHRlck5vZGU6NDM5NjU=,43965,connor-tierney-43965,Connor Tierney,Brum Town Bomber,,191.0,73.0,,,,"
N/A
"
RmlnaHRlck5vZGU6NDM5NjY=,43966,lardy-navarro-43966,Lardy Navarro,Sito Navarro,,178.0,72.4,,,,"
N/A
"
RmlnaHRlck5vZGU6NDMwMDQ=,43004,stanislav-grosu-43004,Stanislav Grosu,,,,,,,,"
Moldova
"
RmlnaHRlck5vZGU6NDMwMDU=,43005,rynell-riley-43005,Rynell Riley,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDMwMDY=,43006,trukon-carson-43006,Trukon Carson,The Carolina Gamedog,1995-04-13,180.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDMwMDc=,43007,stevo-morris-43007,Stevo Morris,The Blessed,1995-06-08,178.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDMwMDg=,43008,michael-stripling-43008,Michael Stripling,,1986-02-21,178.0,,,,,"
Miami, Florida
"
RmlnaHRlck5vZGU6NDMxNzU=,43175,jr-ridge-43175,JR Ridge,The Lion,1985-08-12,,,,,,"
Philippines
"
RmlnaHRlck5vZGU6NDMxNzY=,43176,jerald-gregori-43176,Jerald Gregori,The Grim Reaper,,165.0,65.0,,,,"
Great Falls, Montana
"
RmlnaHRlck5vZGU6NDMzMjE=,43321,josh-sanchez-43321,Josh Sanchez,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDMzMzY=,43336,thomas-newton-43336,Thomas Newton,Tee Jay Chang,1988-08-12,,,,,,"
United Kingdom
"
RmlnaHRlck5vZGU6NDMzMzk=,43339,jonny-tello-43339,Jonny Tello,El Toro,,173.0,,,,,"
Canada
"
RmlnaHRlck5vZGU6NDMzNDE=,43341,pongpisan-chunyong-43341,Pongpisan Chunyong,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDMzNDc=,43347,sarun-srioumboo-43347,Sarun Srioumboo,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDQ0MjU=,44425,loren-thibodeaux-44425,Loren Thibodeaux,Gator,1995-06-13,180.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDQ1NTA=,44550,justyn-martinez-44550,Justyn Martinez,,,168.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDQ3NDQ=,44744,mikhail-vertrila-44744,Mikhail Vertrila,,,185.0,,,,,"
Russia
"
RmlnaHRlck5vZGU6NDQ3NDU=,44745,fani-peloumpi-44745,Fani Peloumpi,Warrior Princess,,163.0,,,,,"
Albania
"
RmlnaHRlck5vZGU6NDQ3NTA=,44750,maseng-kantiphong-44750,Maseng Kantiphong,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDQ3NjA=,44760,vinny-turiello-44760,Vinny Turiello,,,,,,,,
RmlnaHRlck5vZGU6NDQ3NjE=,44761,anthony-sanchez-44761,Anthony Sanchez,,,170.0,68.1,,,,"
Midland, Texas
"
RmlnaHRlck5vZGU6NDQ3NjI=,44762,bryan-duran-44762,Bryan Duran,El Gallo,,170.0,72.0,,,,"Miami, Florida"
RmlnaHRlck5vZGU6NDQ3NjM=,44763,glendel-futrell-44763,Glendel Futrell,The Berserker,1990-07-20,183.0,74.0,,,,"
Lakeland, Florida
"
RmlnaHRlck5vZGU6NDQ4NDk=,44849,timmy-mason-44849,Timmy Mason,,1993-08-28,180.0,,,,,"
Hillsboro, Oregon
"
RmlnaHRlck5vZGU6NDQ4NTA=,44850,erik-lopez-44850,Erik Lopez,,,170.0,70.1,,,,"
N/A
"
RmlnaHRlck5vZGU6NDQ4NTI=,44852,leonel-carerra-44852,Leonel Carerra,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDQ4NTM=,44853,juston-stills-44853,Juston Stills,,,173.0,,,,,"
Atlanta, Georgia
"
RmlnaHRlck5vZGU6NDQ4NTU=,44855,gorjan-slaveski-44855,Gorjan Slaveski,Gogo,1994-05-30,175.0,71.0,,,,"
Skopje, Macedonia
"
RmlnaHRlck5vZGU6NDQ5NzA=,44970,nikola-arsov-44970,Nikola Arsov,,,,,,,,"
Macedonia
"
RmlnaHRlck5vZGU6NDQwMTA=,44010,travis-demko-44010,Travis Demko,The Terminator,,172.7,,,,,United States
RmlnaHRlck5vZGU6NDQzNzE=,44371,louis-brewington-44371,Louis Brewington,Real Deal,,188.0,73.0,,,,United States
RmlnaHRlck5vZGU6NDU0NjM=,45463,carlos-trinidad-45463,Carlos Trinidad,,1996-03-21,183.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDU0NjU=,45465,esteban-rodriguez-45465,Esteban Rodriguez,Mohawk,1992-01-19,193.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDU1Mzg=,45538,joseph-brett-williams-45538,Joseph Brett Williams,The Widowmaker,1993-10-18,175.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDU1Mzk=,45539,tim-hester-45539,Tim Hester,,1994-11-18,,,,,,"
United States
"
RmlnaHRlck5vZGU6NDU2MjE=,45621,sean-hotusing-45621,Sean Hotusing,,1988-12-11,183.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDU2Nzc=,45677,jessie-stalder-45677,Jessie Stalder,,,185.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDU3Mg==,4572,tim-tamaki-4572,Tim Tamaki,Chin,1983-08-18,173.0,,,,,Canada
RmlnaHRlck5vZGU6NDU3MjM=,45723,brandon-meneses-45723,Brandon Meneses,Los Arcanjel,,178.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDU4Mjk=,45829,micah-white-45829,Micah White,Dynamite,2002-12-02,163.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDU5NQ==,4595,paul-cook-4595,Paul Cook,Cookie,,,,,,,England
RmlnaHRlck5vZGU6NDU5OQ==,4599,thomas-denham-4599,Thomas Denham,,,180.0,,,,,England
RmlnaHRlck5vZGU6NDUwMTk=,45019,william-dunkle-45019,William Dunkle,The 208 Underdog,,183.0,70.9,,,,United States
RmlnaHRlck5vZGU6NDUwMjE=,45021,shane-fichter-45021,Shane Fichter,Havoc,,,,,,,"
Billings, Montana
"
RmlnaHRlck5vZGU6NDUwNDk=,45049,paul-teague-45049,Paul Teague,,1989-01-10,180.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDUxMjU=,45125,tofan-pirani-45125,Tofan Pirani,The Persian Warrior,1980-08-30,191.0,,,,,"
Sweden
"
RmlnaHRlck5vZGU6NDUxMjY=,45126,jack-claffey-45126,Jack Claffey,Captain,1990-01-07,173.0,,,,,"
England
"
RmlnaHRlck5vZGU6NDUxMjg=,45128,ryan-reber-45128,Ryan Reber,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDUxMjk=,45129,micah-mitchell-45129,Micah Mitchell,Interstate5ive,,170.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDUxMzA=,45130,frank-alvarez-45130,Frank Alvarez,Machete,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDUxMzI=,45132,robert-armas-45132,Robert Armas,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NDUxNDU=,45145,billy-wagner-45145,Billy Wagner,,1993-02-01,,,,,,"
Browning, Montana
"
RmlnaHRlck5vZGU6NDUxNDY=,45146,jacob-kreitel-45146,Jacob Kreitel,,,185.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDUxNDc=,45147,andrew-angelcor-45147,Andrew Angelcor,,1990-05-04,175.0,68.0,,,,"
Las Vegas, Nevada
"
RmlnaHRlck5vZGU6NDUxNDg=,45148,braeden-tovey-45148,Braeden Tovey,Bad Intentions,,,,,,,"
United States
"
RmlnaHRlck5vZGU6NDY1NQ==,4655,kyle-redfern-4655,Kyle Redfern,,1990-07-08,182.9,,,,,England
RmlnaHRlck5vZGU6NDY2MA==,4660,david-round-4660,David Round,One More,,180.3,,,,,Wales
RmlnaHRlck5vZGU6NDY2MTQ=,46614,cary-caprio-46614,Cary Caprio,,1994-04-25,170.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDY2MTc=,46617,bekhzod-usmonov-46617,Bekhzod Usmonov,Lion,1995-08-10,170.0,67.0,,,,"
Kurkat, Tajikistan
"
RmlnaHRlck5vZGU6NDY2NjI=,46662,justin-cornell-46662,Justin Cornell,,1995-03-10,178.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDY3MjE=,46721,michael-manno-46721,Michael Manno,,1995-12-22,180.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NDY3MjQ=,46724,freddy-masabo-46724,Freddy Masabo,,1985-09-30,,,,,,"
Cuba
"
RmlnaHRlck5vZGU6NDY3Mjk=,46729,tyler-sammis-46729,Tyler Sammis,Cat-5,2003-06-23,,67.5,,,,"
United States
"
RmlnaHRlck5vZGU6NDY3MzA=,46730,phil-ramer-46730,Phil Ramer,,,180.0,,,,,"
Cincinnati, Ohio, United States
"
